##FastQC	0.11.3
>>Basic Statistics	pass
#Measure	Value
Filename	XCV_03_R2.cl.pd.fq
File type	Conventional base calls
1107	55-59	-0.2926074396877638
1107	60-64	-0.11109475970093285
1107	65-69	-0.3014125565710444
1107	70-74	-0.36046728129076655
1107	75-79	-0.21000271188989217
1107	80-84	-0.311263971683843
1107	85-89	-0.18550612117432763
1107	90-94	-0.08682031083385056
1107	95-99	-0.4107695976397707
1107	100-104	-0.21970736647421063
1107	105-109	-0.28365130316426956
1107	110-114	-0.26755158635448595
1107	115-119	-0.1803795161168935
1107	120-124	-0.11908158494271959
1107	125-129	-0.12644495621313467
1107	130-134	-0.14254000081585616
1107	135-139	-0.19620202885265314
1107	140-144	-0.07114122806368783
1107	145-149	-0.07207204358759611
1107	150	-0.1365720034936757
1108	1	-0.007800507954883074
1108	2	0.13984846591604239
1108	3	-0.14384925439154017
1108	4	-0.07440837642793952
1108	5	-0.24477347984350217
1108	6	-0.4429822813802673
1108	7	0.005345257630722244
1108	8	0.07240754818607797
1108	9	-0.11672791815625772
1108	10-14	-0.09600705732563597
1108	15-19	-0.14928049223047424
1108	20-24	0.11939788819942976
1108	25-29	-0.12567379379621713
1108	30-34	-0.16810701702546282
1108	35-39	-0.09515302559444905
1108	40-44	-0.15000142709603637
1108	45-49	-0.3376520623363959
1108	50-54	-0.2392577887377456
1108	55-59	-0.28036151948400345
1108	60-64	-0.2640489303426534
1108	65-69	-0.20960618515011475
1108	70-74	-0.3787718932355446
1108	75-79	0.03589281622286222
1108	80-84	-0.04509107551623259
1108	85-89	-0.25285153329718213
1108	90-94	-0.7037036103717682
1108	95-99	-0.9463861138646763
1108	100-104	-1.066222417965598
1108	105-109	-0.8434181631982014
1108	110-114	-0.5248999377867847
1108	115-119	-0.6358208490826698
1108	120-124	-0.9623310239530056
1108	125-129	-0.6250109074234658
1108	130-134	-0.36402720539728506
1108	135-139	-0.8365007002424107
1108	140-144	-0.8463473769974286
1108	145-149	-0.9222142806920743
1108	150	-0.5848629877408555
1109	1	-0.022701120510731698
1109	2	-0.41771489416760943
1109	3	-0.5231943890458624
1109	4	-0.5363900862172244
1109	5	-0.8535575835868912
1109	6	-0.6390301694222771
1109	7	-0.790809792964609
1109	8	-0.6670257178122583
1109	9	-0.4003256410415972
1109	10-14	-0.6132646636493035
1109	15-19	-1.0441736500000047
1109	20-24	-1.0622989985760753
1109	25-29	-0.868175976695639
1109	30-34	-1.0152628413236755
1109	35-39	-0.7873908473221647
1109	40-44	-0.858401939366793
1109	45-49	-0.7469245290865771
1109	50-54	-0.6714115328318471
1109	55-59	-0.7019235132203576
1109	60-64	-0.9358975899001436
1109	65-69	-0.7221313487591701
1109	70-74	-0.7861752867598923
1109	75-79	-0.9889867855306704
1109	80-84	-1.3568015348487776
1109	85-89	-1.2498902837040475
1109	90-94	-1.0317061395928775
1109	95-99	-1.1675066279804795
1109	100-104	-1.0188118246781457
1109	105-109	-2.0207358159781137
1109	110-114	-1.3448057168579055
1109	115-119	-1.500132039774421
1109	120-124	-0.9764884065523418
1109	125-129	-1.0227903178768685
1109	130-134	-0.627386843296172
1109	135-139	-0.8904007425972438
1109	140-144	-1.1183458221995366
1109	145-149	-0.8212354395641057
1109	150	-0.3657375477109923
1110	1	0.004427924118967752
1110	2	-9.355262366703698E-4
1110	3	-0.003187391474824608
1110	4	-0.17510683934426652
1110	5	-0.062108077117500216
1110	6	-0.06963243152168275
1110	7	-0.08348185583509604
1110	8	0.08833785310206821
1110	9	-0.04925481082016603
1110	10-14	0.028691157455106975
1110	15-19	-0.08124086032412237
1110	20-24	0.15710472763050376
1110	25-29	0.004503487451898991
1110	30-34	-0.015140652967900792
1110	35-39	0.009541511318339246
1110	40-44	-0.013975301628413206
1110	45-49	-0.032139984546553535
1110	50-54	0.11905201092666573
1110	55-59	-0.014417838976335418
1110	60-64	0.09964947908574828
1110	65-69	-0.11774053354042735
1110	70-74	-0.06318375525437148
1110	75-79	-0.03262384230188076
1110	80-84	0.171029373797019
1110	85-89	0.05075316611748093
1110	90-94	0.08694638869717153
1110	95-99	0.11843064683452553
1110	100-104	0.01301609822198202
1110	105-109	-0.09116312057388143
1110	110-114	-0.30173180419315315
1110	115-119	-0.22624109163949413
1110	120-124	-0.3310517465984759
1110	125-129	-0.5520136701411786
1110	130-134	-0.30702823204011764
1110	135-139	-0.3661440518888739
1110	140-144	-0.4651189225854466
1110	145-149	-0.3248012685421031
1110	150	-0.1906870459440171
1111	1	-0.019453779530255844
1111	2	-0.06237978930613508
1111	3	-0.06914011837791634
1111	4	-0.10810173892032537
1111	5	-0.1149491866540373
1111	6	-0.3182329541208091
1111	7	-0.54135044069168
1111	8	-0.20622388714105
1111	9	-0.14969310047401763
1111	10-14	-0.24156434209345434
1111	15-19	-0.24903775223459235
1111	20-24	-0.31935547052664504
1111	25-29	-0.1665184509483737
1111	30-34	-0.33954507532845213
1111	35-39	-0.3892922456236292
1111	40-44	-0.27826909176409487
1111	45-49	-0.3790155480141735
1111	50-54	-0.3661086928586528
1111	55-59	-0.4705645254983821
1111	60-64	-0.26927706862132794
1111	65-69	-0.284133878598567
1111	70-74	-0.23313054411229928
1111	75-79	-0.23282706370883233
1111	80-84	-0.21194268493005097
1111	85-89	-0.36675587854350056
1111	90-94	-0.1826054212383852
1111	95-99	-0.17622484394145488
1111	100-104	-0.47553927125644435
1111	105-109	-0.630502401113965
1111	110-114	-0.5768063259964293
1111	115-119	-0.808849788795051
1111	120-124	-0.5217243305566015
1111	125-129	-0.8398480902378225
1111	130-134	-0.6599783515228737
1111	135-139	-1.1212548199137728
1111	140-144	-1.3355533941333277
1111	145-149	-0.7805278141014824
1111	150	-0.6232180435377757
1112	1	-0.007708012558989452
1112	2	0.030766874349730244
1112	3	-0.2773661615659151
1112	4	0.0140967287275231
1112	5	-0.08897738377896758
1112	6	-0.31145500921118696
1112	7	-0.11317322590135603
1112	8	-0.08168112222999468
1112	9	-0.305958541453208
1112	10-14	-0.2222383973635047
1112	15-19	-0.06297630518038488
1112	20-24	-0.09113139407171644
1112	25-29	-0.14177184993659608
1112	30-34	-0.1795914028186445
1112	35-39	-0.12842245806648833
1112	40-44	-0.1276494430685844
1112	45-49	-0.11017264523245984
1112	50-54	-0.32668283239118523
1112	55-59	-0.2633746462792317
1112	60-64	-0.2557706243844322
1112	65-69	-0.26886042930136966
1112	70-74	-0.5163312701044731
1112	75-79	-0.26073224356939306
1112	80-84	-0.040501473214966666
1112	85-89	-0.11404981814608561
1112	90-94	-0.03588629230064555
1112	95-99	0.03365022926937655
1112	100-104	-0.1385949457426463
1112	105-109	-0.12595124838191651
1112	110-114	-0.23997993929577177
1112	115-119	-0.1821983104921472
1112	120-124	-0.09710670222123241
1112	125-129	-0.07588372633036755
1112	130-134	-0.16340194481506387
1112	135-139	-0.11415739870985675
1112	140-144	-0.1045950042138557
1112	145-149	0.1107157860730581
1112	150	0.07547274946932703
1113	1	-0.021265505189461464
1113	2	-0.40768426592847007
1113	3	-0.8974923918327704
1113	4	-1.3962121232859914
1113	5	-0.39306235500651354
1113	6	-0.8023450212096677
1113	7	-0.5782053039182458
1113	8	-0.8347162610565633
1113	9	-0.9366170890971404
1113	10-14	-0.7967173024863783
1113	15-19	-0.8607218650605191
1113	20-24	-0.5868937574594071
1113	25-29	-0.7759664579790027
1113	30-34	-0.7598632466048159
1113	35-39	-0.8375124698808776
1113	40-44	-0.6694867137185696
1113	45-49	-0.578165158065012
1113	50-54	-0.42698879929319133
1113	55-59	-0.7702963080496019
1113	60-64	-1.0830473902915543
1113	65-69	-0.7174880398941141
1113	70-74	-0.7614613746871441
1113	75-79	-0.7363770337954421
1113	80-84	-0.8506317602629565
1113	85-89	-0.7220289209586923
1113	90-94	-0.4167064801530316
1113	95-99	-0.49081162796419164
1113	100-104	-0.9279663605062112
1113	105-109	-0.7600902776945517
1113	110-114	-1.1216707509098143
1113	115-119	-0.6466425259246549
1113	120-124	-0.41826548176221223
1113	125-129	-0.613244956278777
1113	130-134	-0.6097685957974477
1113	135-139	-0.5358014654206187
1113	140-144	-0.40196515455259174
1113	145-149	-0.30461383805213416
1113	150	-0.15558119122599834
1114	1	-0.026061944683185345
1114	2	-0.01860355697179017
1114	3	0.062188578625118396
1114	4	-0.27332584833739304
1114	5	-0.31684309719342707
1114	6	-0.11186463934652835
1114	7	-0.3211759518306536
1114	8	-0.050634170320179805
1114	9	-0.04496356903143095
1114	10-14	-0.17894640976022913
1114	15-19	-0.2181638218727926
1114	20-24	-0.16259189381718642
1114	25-29	-0.18272729144537436
1114	30-34	-0.12224787523404501
1114	35-39	-0.22830106086956192
1114	40-44	-0.30963772028969316
1114	45-49	-0.24426664177225632
1114	50-54	-0.2041193751457797
1114	55-59	-0.35787586675318295
1114	60-64	-0.20213988621681978
1114	65-69	-0.23225386229132994
1114	70-74	-0.27970519579964304
1114	75-79	-0.13030026559214036
1114	80-84	-0.23396233340082517
1114	85-89	-0.0867638408731608
1114	90-94	-0.15251825046686918
1114	95-99	-0.29597134756397026
1114	100-104	-0.2743353079323825
1114	105-109	-0.32315963915382184
1114	110-114	-0.4782123086236467
1114	115-119	-0.36130983238596315
1114	120-124	-0.5313596724953911
1114	125-129	-0.38482020552085316
1114	130-134	-0.43186060213918864
1114	135-139	-0.6079977245221855
1114	140-144	-0.5565096357288866
1114	145-149	-0.2695724314631107
1114	150	-0.8338232557353393
1115	1	0.008314190906496322
1115	2	-0.09002793186706981
1115	3	0.02517297902289073
1115	4	-0.2669019195180553
1115	5	-0.1906153547511522
1115	6	-0.27262475275861675
1115	7	-0.14567879474881096
1115	8	-0.33172903653003516
1115	9	-0.35453200687346964
1115	10-14	-0.05729431853442435
1115	15-19	-0.330817538555813
1115	20-24	-0.3395380796502607
1115	25-29	-0.41307577467835443
1115	30-34	-0.42843022672882825
1115	35-39	-0.4077671509561398
1115	40-44	-0.5969172380501533
1115	45-49	-0.33018100635715797
1115	50-54	-0.6749663196090978
1115	55-59	-0.885117680173586
1115	60-64	-0.679423389300176
1115	65-69	-0.734642819987485
1115	70-74	-0.8539308377263239
1115	75-79	-0.6726545769522048
1115	80-84	-0.6180888171833843
1115	85-89	-0.567678430744472
1115	90-94	-0.49773957338242525
1115	95-99	-0.4113156431632916
1115	100-104	-0.24088746188915877
1115	105-109	-0.6272980023524255
1115	110-114	-0.587121974346239
1115	115-119	-0.676772808746108
1115	120-124	-0.5796498232556999
1115	125-129	-0.6732929599531232
1115	130-134	-0.28546946496031467
1115	135-139	-0.2702873515136943
1115	140-144	-0.16878062681158212
1115	145-149	-0.0446534688239808
1115	150	-0.1874231300388729
1116	1	0.004012286458159764
1116	2	0.06524569178344208
1116	3	0.06438399328459354
1116	4	-0.06959136793852139
1116	5	-0.09930320891095334
1116	6	-0.16310207786649045
1116	7	0.047523503066010164
1116	8	0.0668352624284978
1116	9	-0.07607272117156327
1116	10-14	-0.05842286446474532
1116	15-19	-0.09111100381999648
1116	20-24	-0.07311277596092225
1116	25-29	-0.08037722857476837
1116	30-34	-0.14641210067826904
1116	35-39	-0.2194707097537716
1116	40-44	-0.14690916238414786
1116	45-49	-0.2104666279219387
1116	50-54	-0.30233387747637863
1116	55-59	-0.462068497294176
1116	60-64	-0.4000200255294146
1116	65-69	-0.30907418002809806
1116	70-74	-0.3891712647582821
1116	75-79	-0.1591411063689705
1116	80-84	-0.49695207505144623
1116	85-89	-0.22583895306508595
1116	90-94	-0.04617553694679799
1116	95-99	-0.262382426408756
1116	100-104	-0.3905661208988178
1116	105-109	-0.3913365820333681
1116	110-114	-0.1332736714944147
1116	115-119	-0.4334460403355038
1116	120-124	-0.1764994973208971
1116	125-129	-0.21088219036239764
1116	130-134	-0.46937000311537247
1116	135-139	-0.4508980877623614
1116	140-144	-0.39599994429412533
1116	145-149	-0.127255636552853
1116	150	-0.027142133632075627
1117	1	-0.00954255004697302
1117	2	-0.04721586652589238
1117	3	-0.14477890185414566
1117	4	-0.18111934233164817
1117	5	-0.11572417418965131
1117	6	-0.45260287633789176
1117	7	-0.34481274056191324
1117	8	-0.22915878216037555
1117	9	-0.14209305604140354
1117	10-14	-0.12904312680966257
1117	15-19	-0.08580918860510423
1117	20-24	-0.16927749816958482
1117	25-29	-0.20343997657161594
1117	30-34	-0.10732884347284966
1117	35-39	-0.1098035778943185
1117	40-44	-0.06282007560613323
1117	45-49	-0.11541721176966746
1117	50-54	-0.02118966537974387
1117	55-59	-0.019087438432784154
1117	60-64	0.05263652852496392
1117	65-69	-0.19031681248585386
1117	70-74	-0.08418588860504883
1117	75-79	0.06447671779704933
1117	80-84	-0.006764489933061668
1117	85-89	0.0016935743887103172
1117	90-94	0.08836619665544276
1117	95-99	0.09698971056537431
1117	100-104	-0.09575188940740986
1117	105-109	-0.09515917952784747
1117	110-114	-0.01221129872484994
1117	115-119	-0.07835388569377955
1117	120-124	0.05992914820835438
1117	125-129	0.004611285316890701
1117	130-134	-0.06364467511824046
1117	135-139	-0.20092937856551174
1117	140-144	0.15355004560607455
1117	145-149	0.013378857699109403
1117	150	0.12086937328889036
1118	1	0.0060013968471999135
1118	2	-0.0759130857699084
1118	3	-0.5605874653963596
1118	4	-0.6560952759037448
1118	5	-0.26596255729068474
1118	6	-0.48708425051951565
1118	7	-0.41937076232434833
1118	8	-0.07572994350810092
1118	9	-0.18016774180912876
1118	10-14	-0.2570362832756601
1118	15-19	-0.5910173004740713
1118	20-24	-0.46725600947282686
1118	25-29	-0.20914538524465343
1118	30-34	-0.2752751901662762
1118	35-39	-0.48402147306338605
1118	40-44	-0.6144016300214759
1118	45-49	-0.8719976760266448
1118	50-54	-0.5560019528693019
1118	55-59	-0.9742872742253965
1118	60-64	-0.8347876474325844
1118	65-69	-0.8705413534613555
1118	70-74	-0.8483064515788428
1118	75-79	-0.6961452577417333
1118	80-84	-0.9108774186628352
1118	85-89	-0.812088266011628
1118	90-94	-0.6404380101638552
1118	95-99	-0.4700625069090023
1118	100-104	-0.757967345626767
1118	105-109	-0.3353790183630707
1118	110-114	-1.001211743759555
1118	115-119	-0.7945446425119158
1118	120-124	-0.8217028527479115
1118	125-129	-1.031326784442406
1118	130-134	-0.662787387055296
1118	135-139	-0.9692384495820008
